Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
engineering team lead_-1,engineering team lead_-1,1780,CELTIC 198,Directed Group Study,0.7119878530502319
engineering team lead_-1,engineering team lead_-1,6198,JEWISH 200,Advanced Topics in Jewish Studies,0.6734861731529236
engineering team lead_-1,engineering team lead_-1,2342,CIV ENG 268S,Buildings and Sustainability,0.7154833078384399
engineering team lead_-1,engineering team lead_-1,3653,EECS 47F,Completion of work in Computer Science 70,0.70086669921875
engineering team lead_-1,engineering team lead_-1,6308,KOREAN 172,Gender and Korean Literature,0.5517992973327637
engineering team lead_-1,engineering team lead_-1,8383,PACS 159,Conflict Resolution Intensive Training,0.6856526136398315
engineering team lead_-1,engineering team lead_-1,2934,DES INV 95,Design Innovation Lecture Series,0.7252535820007324
engineering team lead_-1,engineering team lead_-1,2753,COMPSCI 197,Field Study,0.7426937818527222
engineering team lead_-1,engineering team lead_-1,4698,MFE 230GA,Equity Markets,0.6884824633598328
engineering team lead_-1,engineering team lead_-1,4678,FILM 197C,Film Curating Internship,0.6870912909507751
engineering team lead_-1,engineering team lead_-1,2694,COMPSS 201,Introduction to Computing,0.7187739610671997
engineering intern_5,engineering intern_5,2715,COMPSCI 47C,Completion of Work in Computer Science 61C,0.7732377648353577
engineering intern_5,engineering intern_5,2718,COMPSCI 61BL,Data Structures and Programming Methodology,0.7572796940803528
engineering intern_5,engineering intern_5,3653,EECS 47F,Completion of work in Computer Science 70,0.7295803427696228
engineering intern_5,engineering intern_5,2342,CIV ENG 268S,Buildings and Sustainability,0.7126237154006958
engineering intern_5,engineering intern_5,5658,HUNGARI 1B,Introductory Hungarian,0.6800844669342041
engineering intern_5,engineering intern_5,2752,COMPSCI H196B,Senior Honors Thesis Research,0.7814674377441406
engineering intern_5,engineering intern_5,2247,CIV ENG 167,Engineering Project Management,0.7641122341156006
engineering intern_5,engineering intern_5,2707,COMPSS 230,Capstone Project,0.7770082950592041
engineering intern_5,engineering intern_5,3654,EECS C106A,Introduction to Robotics,0.7425440549850464
engineering intern_5,engineering intern_5,5696,IND ENG 170,Industrial Design and Human Factors,0.767924427986145
engineering intern_5,engineering intern_5,2329,CIV ENG 262,Analysis of Transportation Data,0.7206433415412903
engineering intern_5,engineering intern_5,3776,EL ENG C247B,Introduction to MEMS Design,0.7170115113258362
engineering intern_5,engineering intern_5,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.6935338973999023
engineering intern_5,engineering intern_5,3693,EL ENG 120,Signals and Systems,0.6959066390991211
engineering intern_5,engineering intern_5,2265,CIV ENG 193,Engineering Risk Analysis,0.7410603761672974
engineering intern_5,engineering intern_5,7297,MEC ENG 250B,Advanced Convective Transport and Computational Methods,0.6818820238113403
engineering intern_5,engineering intern_5,7223,MEC ENG 193D,Special Topics in Dynamics,0.7511951923370361
engineering intern_5,engineering intern_5,7129,MATH 257,Group Theory,0.5686973333358765
engineering intern_5,engineering intern_5,5712,IND ENG 197,Undergraduate Field Research in Industrial Engineering,0.8099178075790405
engineering intern_5,engineering intern_5,4248,ENVECON C183,Forest Ecosystem Management,0.6603409051895142
engineering intern_5,engineering intern_5,3642,EGYPT 201B,Middle Egyptian Texts,0.6767957210540771
engineering intern_5,engineering intern_5,1963,CHEM 270B,Advanced Biophysical Chemistry II,0.6936572790145874
engineering intern_5,engineering intern_5,2747,COMPSCI C191,Introduction to Quantum Computing,0.6430550217628479
engineering intern_5,engineering intern_5,1965,CHEM C271B,Chemical Biology II - Enzyme Reaction Mechanisms,0.6399304866790771
engineering intern_5,engineering intern_5,8021,NATAMST 110,Theories and Methods in Native American Studies,0.6507456302642822
engineering intern_5,engineering intern_5,1799,CHM ENG 150B,Transport and Separation Processes,0.6258111596107483
engineering intern_5,engineering intern_5,2772,COMPSCI 271,Randomness and Computation,0.5487475395202637
engineering intern_5,engineering intern_5,10305,SEASIAN 167,Contemporary Popular Cultures of the Philippines,0.6006824970245361
engineering intern_5,engineering intern_5,10351,SPANISH 121,Contemporary Spanish History and Culture,0.6579695343971252
engineering intern_5,engineering intern_5,2753,COMPSCI 197,Field Study,0.7744132876396179
engineering intern_5,engineering intern_5,5674,IND ENG 24,Freshman Seminars,0.766455352306366
engineering intern_5,engineering intern_5,5643,HISTORY 285M,Research Seminars: Middle East,0.7158057689666748
engineering intern_5,engineering intern_5,1780,CELTIC 198,Directed Group Study,0.6769938468933105
engineering intern_5,engineering intern_5,8141,NWMEDIA C166,"Critical Practices: People, Places, Participation",0.7218689918518066
engineering intern_5,engineering intern_5,8109,NEU 197,Supervised Internship,0.6413414478302002
engineering intern_5,engineering intern_5,7106,MATH 228A,Numerical Solution of Differential Equations,0.5523539781570435
engineering intern_5,engineering intern_5,7220,MEC ENG 193A,Special Topics in Biomechanical Engineering,0.7762826085090637
engineering intern_5,engineering intern_5,3710,EL ENG C145O,Laboratory in the Mechanics of Organisms,0.7705793380737305
engineering intern_5,engineering intern_5,5635,HISTORY 283,Historical Method and Theory,0.7204763293266296
engineering intern_5,engineering intern_5,3848,"ENE,RES 293A",Master's Seminar I: Interdisciplinary Analysis and the Environment,0.7562822699546814
engineering intern_5,engineering intern_5,5727,IND ENG 240,Optimization Analytics,0.7558842897415161
engineering intern_5,engineering intern_5,515,ARCH 122,Principles of Computer Aided Architectural Design,0.7707341909408569
engineering intern_5,engineering intern_5,2246,CIV ENG 166,Construction Engineering,0.7065993547439575
engineering intern_5,engineering intern_5,7222,MEC ENG 193C,Special Topics in Design,0.7776727676391602
engineering intern_5,engineering intern_5,3860,ENGIN W7,Introduction to Computer Programming for Scientists and Engineers,0.7565431594848633
engineering intern_5,engineering intern_5,1833,CHM ENG 256,Advanced Transport Phenomena,0.7060028314590454
engineering intern_5,engineering intern_5,8110,NEU 198,Directed Group Study,0.6850038766860962
engineering intern_5,engineering intern_5,3688,EL ENG 108,Introduction to Electric Power and Renewable Energy,0.6539474725723267
engineering intern_5,engineering intern_5,1649,UGBA 135,Personal Financial Management,0.7195776700973511
engineering intern_5,engineering intern_5,1970,CHEM 274B,Software Engineering Fundamentals for Molecular Sciences,0.7949539422988892
mechanical engineering intern_-1,mechanical engineering intern_-1,3848,"ENE,RES 293A",Master's Seminar I: Interdisciplinary Analysis and the Environment,0.744766116142273
mechanical engineering intern_-1,mechanical engineering intern_-1,2718,COMPSCI 61BL,Data Structures and Programming Methodology,0.7419645190238953
mechanical engineering intern_-1,mechanical engineering intern_-1,1780,CELTIC 198,Directed Group Study,0.6899241209030151
mechanical engineering intern_-1,mechanical engineering intern_-1,8130,NWMEDIA R1B,New Media Reading and Composition,0.6626891493797302
mechanical engineering intern_-1,mechanical engineering intern_-1,6779,MAT SCI 111,Properties of Electronic Materials,0.7066795825958252
mechanical engineering intern_-1,mechanical engineering intern_-1,7184,MEC ENG 136HL,Hardware Laboratory: Dynamics and Control of Autonomous Flight,0.7768005132675171
mechanical engineering intern_-1,mechanical engineering intern_-1,515,ARCH 122,Principles of Computer Aided Architectural Design,0.7590978741645813
mechanical engineering intern_-1,mechanical engineering intern_-1,7289,MEC ENG 241B,Marine Hydrodynamics II,0.7043155431747437
mechanical engineering intern_-1,mechanical engineering intern_-1,3693,EL ENG 120,Signals and Systems,0.7194955348968506
mechanical engineering intern_-1,mechanical engineering intern_-1,2916,DEMOG 240,Human Migration,0.668882429599762
mechanical engineering intern_-1,mechanical engineering intern_-1,495,ARCH 11B,Introduction to Design,0.7415367364883423
mechanical engineering intern_-1,mechanical engineering intern_-1,2918,DEMOG C275A,Economic Demography,0.6761561036109924
mechanical engineering intern_-1,mechanical engineering intern_-1,574,ARCH 222,Principles of Computer Aided Architectural Design,0.7727181911468506
mechanical engineering intern_-1,mechanical engineering intern_-1,7137,MATH 275,Topics in Applied Mathematics,0.7709504961967468
mechanical engineering intern_-1,mechanical engineering intern_-1,502,ARCH 100B,Fundamentals of Architectural Design,0.7762930393218994
mechanical engineering intern_-1,mechanical engineering intern_-1,5635,HISTORY 283,Historical Method and Theory,0.7085448503494263
mechanical engineering intern_-1,mechanical engineering intern_-1,5744,IND ENG 262A,Mathematical Programming I,0.7105847597122192
mechanical engineering intern_-1,mechanical engineering intern_-1,6311,KOREAN 184,Korean Independent Cinema,0.6762531399726868
mechanical engineering intern_-1,mechanical engineering intern_-1,3776,EL ENG C247B,Introduction to MEMS Design,0.742606520652771
mechanical engineering intern_-1,mechanical engineering intern_-1,1847,CHM ENG C295R,Applied Spectroscopy,0.7670807838439941
mechanical engineering intern_-1,mechanical engineering intern_-1,892,ART 172,Advanced Digital Media: Computer Graphics Studio,0.729697585105896
mechanical engineering intern_-1,mechanical engineering intern_-1,3860,ENGIN W7,Introduction to Computer Programming for Scientists and Engineers,0.7488276958465576
mechanical engineering intern_-1,mechanical engineering intern_-1,3847,"ENE,RES 292A",Tools of the Trade,0.7311989068984985
mechanical engineering intern_-1,mechanical engineering intern_-1,7120,MATH 250B,Commutative Algebra,0.48768627643585205
mechanical engineering intern_-1,mechanical engineering intern_-1,1799,CHM ENG 150B,Transport and Separation Processes,0.670109748840332
mechanical engineering intern_-1,mechanical engineering intern_-1,2342,CIV ENG 268S,Buildings and Sustainability,0.7212716341018677
mechanical engineering intern_-1,mechanical engineering intern_-1,3653,EECS 47F,Completion of work in Computer Science 70,0.7169457674026489
mechanical engineering intern_-1,mechanical engineering intern_-1,2237,CIV ENG 132,Applied Structural Mechanics,0.738772988319397
mechanical engineering intern_-1,mechanical engineering intern_-1,517,ARCH 124A,Introduction to Digital Design Methods,0.7565922737121582
mechanical engineering intern_-1,mechanical engineering intern_-1,2247,CIV ENG 167,Engineering Project Management,0.7528772354125977
mechanical engineering intern_-1,mechanical engineering intern_-1,5658,HUNGARI 1B,Introductory Hungarian,0.686756432056427
mechanical engineering intern_-1,mechanical engineering intern_-1,516,ARCH 123,2-D Computer Technology,0.7697262763977051
