degree_names,languages,matched_score,institution_count,max_passing_year,gpa,min_experience_requirement,min_age_requirement,extra_curricular,certification,major1_mapped,major2_mapped,job1,job2,job3
Master,,0.6833333333333332,3,2001,,4.0,,0,0,Business Administration,Undeclared,Accountant,Corporate Tax Analyst,Accountant
Master,,0.7166666666666667,2,2008,2.84,,20.0,0,0,Computer Science,Natural Sciences,Business Development Director,Sales Representative,Business Development Director
Bachelor,,0.85,1,2020,,,20.0,1,0,Computer Science,Undeclared,Computer Vision Engineer,,
Bachelor,,0.65,1,2018,,3.0,40.0,0,0,Electrical Engineering,Undeclared,Consultant,Software Engineer,
PhD,Japanese,0.35,3,2023,,5.0,30.0,0,0,Computer Science,Computer Science,Researcher,Software Engineer,Machine Learning Engineer
Bachelor,,0.85,1,1990,,,,0,0,Electrical Engineering,Undeclared,Engineer,Engineer,Engineer
Bachelor,,0.783333333,4,2015,,5.0,24.0,0,0,Food Science,Business Administration,Engineer,Electrical Superintendent,Project Manager
Bachelor,,0.826666667,2,1996,,2.0,25.0,0,1,Aerospace Engineering,Undeclared,,,
Bachelor,,0.35,1,2020,,1.0,,1,0,Electrical Engineering,Undeclared,System Engineer Analyst,,
Master,,0.783333333,2,,,1.0,,0,0,Industrial Engineering,Mechanical Engineering,Engineer,Engineer,
Bachelor,,0.85,2,2017,3.1768,2.0,25.0,1,1,General Studies,Aerospace Engineering,Engineer,Tutor,Mechanical Design Engineer
Master,,0.85,2,,,1.0,,0,0,Industrial Engineering,Chemical Engineering,Engineer,Engineer,Chemical Engineer
Bachelor,,0.583333333,1,2018,,5.0,30.0,1,0,Undeclared,Undeclared,Machine Learning Engineer,,
Bachelor,,0.623333333,1,2020,,1.0,,0,0,Undeclared,Undeclared,Data Analyst,,
Bachelor,,0.816666667,1,,,2.0,25.0,0,0,Undeclared,Undeclared,,,
Bachelor,,0.45,1,2021,,2.0,25.0,1,0,Electrical Engineering,Undeclared,Systems Engineer,,
Master,,0.85,2,,,1.0,,0,0,Industrial Engineering,Chemical Engineering,Engineer,Engineer,Chemical Engineer
Bachelor,,0.85,1,2019,,,20.0,0,1,Information Technology,Undeclared,Machine Learning Engineer,,
Bachelor,,0.65,1,2019,,5.0,30.0,0,0,Business Administration,Undeclared,Engineering Technician,Consultant,Engineering Technician
Master,,0.8166666666666668,2,,,5.0,,0,0,Business Administration,Accounting,Accountant,Accountant,Church Administrator
Bachelor,,0.65,1,2013,,,22.0,0,1,General Engineering,Undeclared,Computer Vision Engineer,,Data Scientist
Bachelor,,0.603333333,1,2013,,1.0,,0,1,General Engineering,Undeclared,Computer Vision Engineer,,Data Scientist
Master,,0.85,3,2001,,,22.0,0,0,Business Administration,Undeclared,Accountant,Corporate Tax Analyst,Accountant
Bachelor,,0.85,1,1990,,15.0,52.0,0,0,Electrical Engineering,Undeclared,Engineer,Engineer,Engineer
Bachelor,,0.65,2,1994,3.41,,18.0,0,1,Accounting,Accounting,Accountant,Resource Advisor,Accountant
Master,,0.433333333,2,2019,,1.0,22.0,0,1,Chemical Engineering,Chemical Engineering,Research Assistant,,
PhD,,0.28,2,2015,,1.0,25.0,0,0,Computer Science,Undeclared,Engineer,Software Engineer,Software Engineer
Bachelor,,0.85,2,2014,,3.0,25.0,0,1,Electrical Engineering,Electrical Engineering,Engineer,,
Bachelor,,0.35,1,2019,,5.0,30.0,1,0,Undeclared,Undeclared,Others,,
Bachelor,,0.65,1,2021,,3.0,40.0,1,0,Computer Science,Undeclared,,,
Master,,0.65,2,2018,,2.0,,0,0,Mathematics,Statistics,Business Analyst,,
Bachelor,,0.716666667,1,2019,,4.0,,1,0,Electrical Engineering,Undeclared,Intern,Engineer,
Bachelor,,0.65,1,2019,,1.0,,0,0,Undeclared,Undeclared,Blockchain Analyst,,
Bachelor,,0.346666667,1,2020,,15.0,52.0,1,0,Information Technology,Undeclared,Research Assistant,,
Bachelor,,0.6833333333333332,1,,,1.0,22.0,0,1,Education,Undeclared,Business Development Director,Account Manager,
Bachelor,,0.35,2,,,1.0,,1,0,Management,Civil Engineering,Engineering Technician,Engineering Technician,Engineering Technician
Bachelor,,0.65,1,,,2.0,25.0,0,0,Business Administration,Undeclared,Business Development Director,Marketing Analyst,Marketing Analyst
Bachelor,,0.783333333,1,2020,,3.0,,1,0,Undeclared,Undeclared,Intern,,
Bachelor,,0.76,1,2020,,3.0,40.0,1,0,Electrical Engineering,Undeclared,Data Engineer,,
Bachelor,,0.75,1,2012,4.0,4.0,,0,0,Undeclared,Undeclared,Business Development Director,Event Manager,Customer Service Specialist
Bachelor,,0.62,1,2020,,1.0,22.0,1,0,Computer Science,Undeclared,,,
Bachelor,,0.45,1,,3.84,3.0,40.0,1,1,Accounting,Undeclared,Accountant,Accountant,Tax Analyst
Bachelor,,0.5,1,2020,,2.0,,0,0,Electrical Engineering,Undeclared,Machine Learning Engineer,,
Master,,0.583333333,2,2019,,,18.0,1,0,Computer Science,Computer Science,Data Scientist,,
Master,,0.65,2,2020,,4.0,,0,0,Undeclared,Undeclared,Data Scientist,,
Bachelor,,0.75,2,,,3.0,25.0,1,1,Electrical Engineering,Natural Sciences,Engineering Technician,Manufacturing Technician,Research Assistant
Bachelor,,0.716666667,0,,,5.0,24.0,0,0,Undeclared,Undeclared,,Nutrition Clerk,Manager
Master,,0.726666667,2,,,4.0,,0,0,Computer Science,Electrical Engineering,Software Engineer,Software Engineer,Software Engineer
Bachelor,,0.65,1,2020,,4.0,,1,0,Computer Science,Undeclared,,,
Bachelor,,0.716666667,1,2020,,3.0,25.0,1,0,Civil Engineering,Undeclared,Intern,,
Master,,0.383333333,2,2019,,1.0,25.0,1,0,Economics,Economics,Finance Technology Expert,,
Master,,0.75,2,2023,,3.0,,0,0,Computer Science,Computer Science,Technician,Office Assistant,
Bachelor,,0.35,1,2020,,1.0,,1,0,Electrical Engineering,Undeclared,Systems Engineer,,
Master,,0.85,2,2016,0.2788,5.0,30.0,0,0,General Engineering,Chemical Engineering,Engineer,Others,
Bachelor,,0.45,1,2019,,2.0,25.0,0,0,Electrical Engineering,Undeclared,Machine Learning Engineer,,
Bachelor,,0.85,2,,,1.0,,0,1,Electrical Engineering,Computer Science,Systems Engineer,,Software Engineer
Bachelor,,0.826666667,1,2019,,4.0,,0,0,Computer Science,Undeclared,Data Scientist,,
Master,,0.716666667,2,,4.0,,18.0,1,1,Industrial Engineering,Materials Engineering,Industrial Engineer,Industrial Engineer,Industrial Engineer
Master,,0.6833333333333332,3,,4.0,5.0,,1,1,Education,Economics,Accountant,District Administrative Manager,Business Manager
Bachelor,,0.683333333,1,2018,,5.0,,0,1,Computer Science,Undeclared,Strategy Analyst,Data Scientist,
Bachelor,,0.626666667,0,,,3.0,,0,1,Undeclared,Undeclared,Corporate Engineering Support Technician,,
Bachelor,,0.65,1,2020,,5.0,28.0,1,0,Electrical Engineering,Undeclared,Data Engineer,,
Bachelor,,0.816666667,1,,,3.0,,0,1,Undeclared,Undeclared,Software Engineer,,Administrator
Bachelor,,0.65,1,2021,3.78,3.0,,0,1,Computer Science,Undeclared,Tutor,,
Master,,0.85,2,2021,,1.0,,1,0,Computer Science,Artificial Intelligence,Researcher,,
Bachelor,,0.75,1,2020,,5.0,,0,0,Undeclared,Undeclared,,,
Bachelor,,0.85,1,2019,,1.0,25.0,0,0,Business Administration,Undeclared,Engineering Technician,Consultant,Engineering Technician
Bachelor,,0.826666667,2,2014,,5.0,,0,1,Electrical Engineering,Electrical Engineering,Engineer,,
Master,,0.65,2,2019,,3.0,,1,0,Commerce,Undeclared,Data Scientist,,
PhD,,0.65,2,1980,,5.0,30.0,0,0,Computer Science,Computer Science,Professor,Professor,
Bachelor,,0.8166666666666668,1,2005,,,20.0,0,0,Accounting,Undeclared,Accountant,Tax Accountant,Accountant
Bachelor,,0.85,1,2014,3.82,,22.0,0,1,Civil Engineering,Undeclared,Engineer,Medical Receptionist,Teller
Bachelor,,0.85,1,2019,,,20.0,0,1,Computer Science,Undeclared,,,
Bachelor,,0.75,2,,3.7,5.0,28.0,0,0,Information Technology,Undeclared,Lighting Field Engineering Technician,Administrative Technical Assistant,Customer Service Professional
Bachelor,,0.816666667,1,2020,,4.0,,0,0,Computer Science,Undeclared,Machine Learning Engineer,,
Bachelor,,0.65,1,2018,,4.0,,1,0,Undeclared,Undeclared,Data Analyst,,
Master,,0.4166666666666667,3,,4.0,2.0,25.0,1,1,Education,Economics,Accountant,District Administrative Manager,Business Manager
Master,,0.55,2,2017,,5.0,30.0,0,1,Mechanical Engineering,Mechanical Engineering,,,Gearbox Designer
Bachelor,,0.45,2,,,2.0,25.0,0,0,Accounting,Accounting,Accountant,,
Bachelor,,0.793333333,1,,,5.0,24.0,0,0,Mechanical Engineering,Undeclared,Engineer,,Reliability Engineer
Bachelor,,0.543333333,2,2010,,1.0,,0,0,Mechanical Engineering,Undeclared,Engineer,Design Engineer,Project Engineer
Bachelor,,0.583333333,1,2020,,,18.0,1,1,Undeclared,Undeclared,Business Analyst,,
Master,,0.716666667,2,2020,,1.0,25.0,1,0,Computer Science,Data Science,,,
Master,Spanish,0.85,3,,,3.0,,1,1,Accounting,Business Administration,Accountant,Accountant,Bookkeeper
Bachelor,,0.21,2,1994,3.41,1.0,25.0,0,1,Accounting,Accounting,Accountant,Resource Advisor,Accountant
Bachelor,,0.85,1,2020,3.9,4.0,,1,0,Computer Science,Undeclared,Software Engineer,,
Bachelor,,0.75,11,,,5.0,30.0,0,0,Undeclared,General Engineering,Engineer,Electrical Superintendent,Engineer
Bachelor,,0.783333333,1,,3.8,1.0,,1,0,Computer Science,Undeclared,Software Engineer,,
Master,Hindi,0.6833333333333332,2,,,3.0,25.0,0,0,Undeclared,Undeclared,Accountant,Accountant,Accountant
Bachelor,,0.316666667,1,2020,,5.0,24.0,1,0,Computer Science,Undeclared,Intern,,
Bachelor,,0.726666667,1,,,1.0,,0,0,Computer Engineering,Undeclared,Buisness Engineer,Project Engineer,Operations Technician
Bachelor,,0.75,1,,,5.0,30.0,0,0,Communication,Undeclared,Buisness Developer,Consumer Analyst,Marketing Analyst
Bachelor,,0.6833333333333332,1,2005,,4.0,,0,0,Accounting,Undeclared,Accountant,Tax Accountant,Accountant
Bachelor,,0.85,1,2019,,3.0,,0,1,Information Technology,Undeclared,Machine Learning Engineer,,
Bachelor,,0.683333333,1,2019,,1.0,,0,1,Electrical Engineering,Undeclared,Analyst,,
Bachelor,,0.643333333,1,2019,,4.0,,1,0,Undeclared,Undeclared,Engineer,,
Bachelor,,0.716666667,1,1990,3.95,2.0,25.0,0,0,Administrative Studies,Undeclared,,,Facilities Administrator
Master,,0.583333333,2,2019,,1.0,,0,1,Chemical Engineering,Chemical Engineering,Research Assistant,,
Bachelor,,0.736666667,1,2019,,3.0,25.0,1,0,Civil Engineering,Undeclared,Application Development,,
Bachelor,,0.65,1,2019,,,22.0,1,0,Civil Engineering,Undeclared,Financial Analyst,,
Bachelor,,0.783333333,1,2020,,1.0,,0,0,Computer Science,Undeclared,Project Engineer,,
Bachelor,,0.65,5,2010,,1.0,25.0,0,0,Undeclared,Undeclared,Construction Engineer,Combat Engineer,Combat Engineer
Bachelor,,0.516666667,3,,3.472,1.0,22.0,1,1,Undeclared,Chemical Engineering,Software Engineer,Software Engineer,Software Engineer
Master,,0.316666667,2,2007,,5.0,30.0,0,0,Decision Science,Applied Mathematics,Tutor,Tutor,Teaching Assistant
Bachelor,,0.816666667,1,2019,,2.0,25.0,1,0,Information Technology,Undeclared,Software Engineer,,
PhD,,0.416666667,2,1980,,2.0,25.0,0,0,Computer Science,Computer Science,Professor,Professor,
Bachelor,,0.58,2,2014,,,18.0,0,0,Undeclared,Undeclared,Engineer,Receptionist,
Bachelor,,0.85,1,2013,,1.0,,0,1,General Engineering,Undeclared,Computer Vision Engineer,,Data Scientist
Master,,0.3499999999999999,2,,,1.0,,1,1,Accounting,Accounting,Accountant,Accounting Assistant,Stock Clerk
Master,,0.826666667,2,2023,,1.0,25.0,0,0,Computer Science,Computer Science,Technician,Office Assistant,
Bachelor,,0.6,1,,,1.0,22.0,0,0,Business Administration,Undeclared,Business Development Director,Student Loan Consultant,Territory Sales Manager
Master,,0.85,2,2021,,5.0,,1,0,Computer Science,Artificial Intelligence,Researcher,,
Bachelor,,0.473333333,1,2020,,1.0,22.0,0,0,Undeclared,Undeclared,,,
Bachelor,,0.7166666666666667,1,,,5.0,,0,0,Business Administration,Undeclared,Business Development Director,Marketing Analyst,Marketing Analyst
Bachelor,,0.3499999999999999,2,2010,,2.0,25.0,0,0,Accounting,Accounting,Accountant,Accountant,Accountant
Bachelor,,0.45,1,2019,,5.0,30.0,1,0,Civil Engineering,Undeclared,Application Development,,
Bachelor,,0.85,1,1996,,,,1,0,Undeclared,Undeclared,,,Others
Bachelor,,0.8033333333333333,2,1996,,15.0,52.0,0,0,Undeclared,General Studies,Buisness Developer,Service Manager,System Technology Specialist
PhD,,0.85,9,2014,,5.0,,0,0,Undeclared,Undeclared,Engineer,Process Technician,Quality Engineer
Master,,0.783333333,3,2016,,5.0,25.0,0,0,Electrical Engineering,Electrical Engineering,Engineer,Engineer,Software Engineer
Master,Spanish,0.85,3,,,2.0,,1,1,Accounting,Business Administration,Accountant,Accountant,Bookkeeper
Bachelor,,0.783333333,1,2012,,3.0,25.0,0,0,Electrical Engineering,Undeclared,Computer Engineer,Systems Analyst,
Master,,0.65,2,2021,,,18.0,1,0,Computer Science,Artificial Intelligence,Researcher,,
Bachelor,,0.65,2,1994,3.41,3.0,,0,1,Accounting,Accounting,Accountant,Resource Advisor,Accountant
Bachelor,,0.77,1,,,1.0,,1,1,General Studies,Undeclared,Business Development Director,Inside Sales Manager,Inside Sales Manager
Bachelor,,0.85,1,1996,3.5,2.0,25.0,0,1,Undeclared,Undeclared,Engineering Planning Manager,Manufacturing Project Engineer,Production Planner
Master,Mandarin,0.6,2,2010,,,20.0,0,0,Accounting,Accounting,Financial Accountant,Accountant,Accountant
Bachelor,,0.716666667,1,2019,,3.0,,1,0,Electrical Engineering,Undeclared,Analyst,,
Master,,0.45,2,2005,,4.0,,0,0,Business Administration,Accounting,Accountant,Project Manager,Project Manager
PhD,Hebrew,0.873333333,2,2008,0.16399999999999998,1.0,25.0,1,0,Computer Science,Computer Science,Intern,Intern,
Bachelor,,0.783333333,1,,,3.0,,0,1,Undeclared,Undeclared,Software Engineer,,Administrator
Bachelor,,0.343333333,1,2019,,15.0,52.0,1,0,Civil Engineering,Undeclared,Financial Analyst,,
Bachelor,,0.56,1,2020,,3.0,,1,0,Electrical Engineering,Undeclared,System Engineer Analyst,,
Master,,0.573333333,2,2016,0.2788,1.0,22.0,0,0,General Engineering,Chemical Engineering,Engineer,Others,
Bachelor,,0.65,1,2019,,2.0,25.0,0,0,Business Administration,Undeclared,Engineering Technician,Consultant,Engineering Technician
Bachelor,Polish,0.85,2,2020,,5.0,,0,0,Accounting,Accounting,Accountant,Branch Service Specialist,Cashier
Bachelor,,0.76,1,2018,3.01,5.0,25.0,0,0,Civil Engineering,Undeclared,Engineer,Field Engineer,Field Engineer
Bachelor,,0.85,1,,,3.0,,0,0,Computer Science,Undeclared,Customer Service Representative,Academic Resource Advisor,
Bachelor,,0.85,2,2017,3.1768,4.0,,1,1,General Studies,Aerospace Engineering,Engineer,Tutor,Mechanical Design Engineer
Master,,0.85,2,2019,,3.0,,1,0,Undeclared,Undeclared,Data Analyst,,
Bachelor,,0.716666667,1,2020,,3.0,,0,1,Electrical Engineering,Undeclared,,,
Bachelor,,0.583333333,1,2015,,1.0,,0,0,Computer Science,Undeclared,Computer Engineer,Systems Administrator,Help Desk Technician
Bachelor,,0.2166666666666666,1,2002,,5.0,24.0,1,1,Accounting,Undeclared,Accountant,Accountant,Financial Analyst
Bachelor,,0.85,2,,,3.0,,0,1,Electrical Engineering,Computer Science,Systems Engineer,,Software Engineer
Bachelor,,0.85,1,2007,,2.0,,1,1,Accounting,Undeclared,Accountant,Financial Controller,
Bachelor,,0.55,1,2019,,4.0,,1,0,Computer Science,Undeclared,Machine Learning Engineer,,
Bachelor,,0.85,2,2017,3.1768,5.0,25.0,1,1,General Studies,Aerospace Engineering,Engineer,Tutor,Mechanical Design Engineer
Bachelor,,0.716666667,1,2021,3.4,5.0,,0,0,Computer Science,Undeclared,Technician,Research Assistant,
Bachelor,,0.4399999999999999,2,2010,,5.0,30.0,1,0,Accounting,Finance,Accountant,Accountant,Accountant
Master,,0.643333333,2,,,4.0,,0,0,Mechanical Engineering,Mechanical Engineering,Others,Thermal Engineer,Researcher
Bachelor,,0.65,1,2014,3.82,4.0,,0,1,Civil Engineering,Undeclared,Engineer,Medical Receptionist,Teller
Master,,0.85,3,1993,,3.0,,0,0,Management,Undeclared,,Quality Assurance Specialist,
Bachelor,,0.85,1,2019,,,20.0,1,0,Electrical Engineering,Undeclared,Engineer,,
Master,,0.65,2,2020,,2.0,25.0,0,1,Electrical Engineering,Artificial Intelligence,Development Engineer,,
Master,,0.65,2,,,15.0,52.0,0,0,Undeclared,Finance,Manager,Finance Manager,
Bachelor,Spanish,0.85,2,1997,,1.0,22.0,0,0,Undeclared,Business Administration,Project Manager,Project Coordinator,Environmental Secretary
Master,,0.683333333,2,2020,,5.0,25.0,0,0,Management,Information Technology,Business Analyst,,
Master,,0.683333333,2,2020,,4.0,,0,0,Computer Science,Computer Science,Software Engineer,Software Engineer,
Master,,0.65,2,2021,,5.0,24.0,1,0,Computer Science,Computer Science,Instructor,Research Assistant,
Bachelor,,0.76,1,2018,,3.0,25.0,1,0,Statistics,Undeclared,Automation Engineer,Data Engineer,
Bachelor,,0.5499999999999999,2,2010,,1.0,,1,0,Accounting,Finance,Accountant,Accountant,Accountant
Bachelor,,0.816666667,1,,,1.0,25.0,0,0,Business Administration,Undeclared,Business Development Director,Student Loan Consultant,Territory Sales Manager
Bachelor,,0.85,1,2020,,5.0,,0,0,Computer Science,Undeclared,,,
Bachelor,,0.65,1,2018,,3.0,40.0,1,0,Undeclared,Undeclared,Machine Learning Engineer,,
Bachelor,,0.6833333333333332,2,2014,,,,1,0,Business Administration,Business Administration,Accountant,,
Master,,0.3499999999999999,2,2009,,5.0,,1,0,Accounting,Accounting,Accountant,Accountant,Accountant
Bachelor,,0.783333333,2,1999,,2.0,25.0,0,1,Chemical Engineering,Pre-Medical Studies,Others,,
Bachelor,,0.803333333,1,2020,,3.0,25.0,1,0,Electrical Engineering,Undeclared,Systems Engineer,,
Bachelor,,0.716666667,1,2019,,,22.0,0,0,Undeclared,Undeclared,Blockchain Analyst,,
Master,French,0.783333333,2,,,,,0,0,Electrical Engineering,Electrical Engineering,Others,Others,Engineer
Bachelor,,0.4,0,,,1.0,,0,0,Undeclared,Undeclared,,Nutrition Clerk,Manager
Master,French,0.726666667,2,,,4.0,,0,0,Electrical Engineering,Electrical Engineering,Others,Others,Engineer
Master,,0.6166666666666666,2,1,,1.0,22.0,0,0,Accounting,Computer Science,Accountant,Accountant,Accountant
Master,,0.85,3,2017,4.0,5.0,30.0,0,0,Data Analytics,Environmental Science,,,
Bachelor,,0.716666667,1,2018,3.01,3.0,,0,0,Civil Engineering,Undeclared,Engineer,Field Engineer,Field Engineer
Bachelor,,0.816666667,1,2019,,4.0,,0,0,Electrical Engineering,Undeclared,Machine Learning Engineer,,
Bachelor,,0.65,1,,,5.0,30.0,0,1,Education,Undeclared,Business Development Director,Account Manager,
Master,,0.8033333333333333,2,,,3.0,,1,1,Accounting,Accounting,Accountant,Accounting Assistant,Stock Clerk
Master,,0.816666667,2,2020,,3.0,,1,1,Computer Science,Computer Science,Machine Learning Engineer,,
Bachelor,,0.596666667,3,,3.472,1.0,25.0,1,1,Undeclared,Chemical Engineering,Software Engineer,Software Engineer,Software Engineer
Bachelor,,0.65,1,1999,,1.0,22.0,0,0,Undeclared,Undeclared,Engineering Technician,Repair Technician,Production Specialist
Bachelor,,0.383333333,1,2019,,1.0,25.0,0,0,Electrical Engineering,Undeclared,,Analyst,
Bachelor,,0.716666667,1,,3.84,,18.0,1,0,Computer Science,Undeclared,Blog Writer,Unix Systems Technician,
Bachelor,,0.85,2,2004,4.0,4.0,,0,1,Electrical Engineering,Legal Studies,Engineering Technician,Thermal Technician,Technical Support Specialist
Master,,0.45,2,2019,,1.0,22.0,1,0,Commerce,Undeclared,Data Scientist,,
Bachelor,,0.543333333,5,2010,,,18.0,0,0,Undeclared,Undeclared,Construction Engineer,Combat Engineer,Combat Engineer
Master,,0.683333333,3,2010,3.6,5.0,30.0,1,0,General Studies,Sociology,Engineer,Project Manager,Manufacturing Engineer
Master,,0.8166666666666668,2,2008,3.67,,18.0,0,0,Accounting,Accounting,Accountant,Accountant,Accountant
Master,,0.65,2,2019,,2.0,,1,0,Undeclared,Undeclared,Researcher,,
Bachelor,,0.783333333,1,1996,3.5,3.0,40.0,0,1,Undeclared,Undeclared,Engineering Planning Manager,Manufacturing Project Engineer,Production Planner
Bachelor,,0.516666667,1,2018,,1.0,25.0,0,0,Computer Science,Undeclared,Business Analyst,,
Bachelor,,0.583333333,1,2019,,1.0,25.0,0,0,Electrical Engineering,Undeclared,Data Analyst,,
Master,,0.5499999999999999,2,2008,3.67,1.0,,0,0,Accounting,Accounting,Accountant,Accountant,Accountant
PhD,Hebrew,0.816666667,2,2008,0.16399999999999998,5.0,25.0,1,0,Computer Science,Computer Science,Intern,Intern,
Master,,0.6833333333333332,2,2008,2.84,2.0,25.0,0,0,Computer Science,Natural Sciences,Business Development Director,Sales Representative,Business Development Director
Bachelor,,0.65,1,1978,,2.0,25.0,0,0,Mechanical Engineering,Undeclared,Engineer,,
Bachelor,,0.583333333,1,2018,3.01,,18.0,0,0,Civil Engineering,Undeclared,Engineer,Field Engineer,Field Engineer
Master,,0.65,1,2013,,,22.0,0,0,Business Administration,Undeclared,Business Development Director,Solutions Analyst,Product Marketing Specialist
